4.15000	0.99972
4.16000	0.99415
4.17000	0.98666
4.18000	0.98110
4.19000	0.96642
4.20000	0.92403
4.21000	0.86917
4.22000	0.87086
4.23000	0.90922
4.24000	0.91674
4.25000	0.87799
4.26000	0.83513
4.27000	0.86599
4.28000	0.92860
4.29000	0.95757
4.30000	0.96029
4.31000	0.96286
4.32000	0.98098
4.33000	0.99668
4.34000	0.99971
4.35000	0.99098
4.36000	0.97177
4.37000	0.96106
4.38000	0.96155
4.39000	0.94846
4.40000	0.90034
4.41000	0.84137
4.42000	0.85169
4.43000	0.90252
4.44000	0.91859
4.45000	0.89012
4.46000	0.85964
4.47000	0.89264
4.48000	0.94866
4.49000	0.97539
4.50000	0.98326
4.51000	0.98934
4.52000	0.99736
4.53000	0.99986
4.54000	0.99366
4.55000	0.97202
4.56000	0.93789
4.57000	0.92831
4.58000	0.94019
4.59000	0.93239
4.60000	0.88332
4.61000	0.82562
4.62000	0.84460
4.63000	0.90431
4.64000	0.92751
4.65000	0.91079
4.66000	0.89360
4.67000	0.92489
4.68000	0.96927
4.69000	0.98999
4.70000	0.99725
4.71000	0.99994
4.72000	0.99851
4.73000	0.99350
4.74000	0.98097
4.75000	0.94700
4.76000	0.89997
4.77000	0.89526
4.78000	0.92121
4.79000	0.92112
4.80000	0.87581
4.81000	0.82432
4.82000	0.85067
4.83000	0.91438
4.84000	0.94214
4.85000	0.93683
4.86000	0.93173
4.87000	0.95737
4.88000	0.98673
4.89000	0.99853
4.90000	0.99926
4.91000	0.99212
4.92000	0.98397
4.93000	0.97882
4.94000	0.96410
4.95000	0.92071
4.96000	0.86502
4.97000	0.86778
4.98000	0.90789
4.99000	0.91656
5.00000	0.87900
5.01000	0.83764
5.02000	0.86897
5.03000	0.93104
5.04000	0.95994
5.05000	0.96362
5.06000	0.96700
5.07000	0.98385
5.08000	0.99762
5.09000	0.99936
5.10000	0.98902
5.11000	0.96787
5.12000	0.95707
5.13000	0.95879
5.14000	0.94620
5.15000	0.89768
5.16000	0.83858
5.17000	0.85005
5.18000	0.90226
5.19000	0.91937
5.20000	0.89237
5.21000	0.86361
5.22000	0.89661
5.23000	0.95138
5.24000	0.97754
5.25000	0.98567
5.26000	0.99171
5.27000	0.99842
5.28000	0.99957
5.29000	0.99234
5.30000	0.96902
5.31000	0.93304
5.32000	0.92390
5.33000	0.93752
5.34000	0.93060
5.35000	0.88177
5.36000	0.82461
5.37000	0.84464
5.38000	0.90517
5.39000	0.92913
5.40000	0.91395
5.41000	0.89845
5.42000	0.92922
5.43000	0.97179
5.44000	0.99149
5.45000	0.99822
5.46000	0.99997
5.47000	0.99747
5.48000	0.99202
5.49000	0.97895
5.50000	0.94356
5.51000	0.89513
5.52000	0.89127
5.53000	0.91911
5.54000	0.92012
5.55000	0.87562
5.56000	0.82524
5.57000	0.85239
5.58000	0.91622
5.59000	0.94434
5.60000	0.94038
5.61000	0.93664
5.62000	0.96128
5.63000	0.98858
5.64000	0.99910
5.65000	0.99860
5.66000	0.98981
5.67000	0.98107
5.68000	0.97644
5.69000	0.96177
5.70000	0.91745
5.71000	0.86101
5.72000	0.86486
5.73000	0.90670
5.74000	0.91650
5.75000	0.88019
5.76000	0.84036
5.77000	0.87211
5.78000	0.93355
5.79000	0.96231
5.80000	0.96686
5.81000	0.97095
5.82000	0.98652
5.83000	0.99841
5.84000	0.99887
5.85000	0.98690
5.86000	0.96380
5.87000	0.95298
5.88000	0.95601
5.89000	0.94398
5.90000	0.89514
5.91000	0.83600
5.92000	0.84861
5.93000	0.90215
5.94000	0.92026
5.95000	0.89476
5.96000	0.86773
5.97000	0.90067
5.98000	0.95410
5.99000	0.97962
6.00000	0.98792
6.01000	0.99380
6.02000	0.99921
6.03000	0.99912
6.04000	0.99092
6.05000	0.96592
6.06000	0.92814
6.07000	0.91950
6.08000	0.93489
6.09000	0.92890
6.10000	0.88038
6.11000	0.82385
6.12000	0.84491
6.13000	0.90617
6.14000	0.93084
6.15000	0.91719
6.16000	0.90335
6.17000	0.93354
6.18000	0.97425
6.19000	0.99288
6.20000	0.99899
6.21000	0.99969
6.22000	0.99617
6.23000	0.99040
6.24000	0.97687
6.25000	0.94011
6.26000	0.89036
6.27000	0.88739
6.28000	0.91711
6.29000	0.91924
6.30000	0.87561
6.31000	0.82641
6.32000	0.85433
6.33000	0.91817
6.34000	0.94658
6.35000	0.94393
6.36000	0.94147
6.37000	0.96508
6.38000	0.99031
6.39000	0.99952
6.40000	0.99773
6.41000	0.98723
6.42000	0.97797
6.43000	0.97398
6.44000	0.95942
6.45000	0.91425
6.46000	0.85715
6.47000	0.86211
6.48000	0.90564
6.49000	0.91658
6.50000	0.88155
6.51000	0.84328
6.52000	0.87540
6.53000	0.93610
6.54000	0.96467
6.55000	0.97001
6.56000	0.97471
6.57000	0.98898
6.58000	0.99905
6.59000	0.99826
6.60000	0.98462
6.61000	0.95956
6.62000	0.94879
6.63000	0.95321
6.64000	0.94181
6.65000	0.89274
6.66000	0.83364
6.67000	0.84739
6.68000	0.90219
6.69000	0.92127
6.70000	0.89729
6.71000	0.87199
6.72000	0.90480
6.73000	0.95682
6.74000	0.98163
6.75000	0.98999
6.76000	0.99559
6.77000	0.99973
6.78000	0.99850
6.79000	0.98939
6.80000	0.96274
6.81000	0.92320
6.82000	0.91512
6.83000	0.93232
6.84000	0.92730
6.85000	0.87916
6.86000	0.82334
6.87000	0.84540
6.88000	0.90731
6.89000	0.93264
6.90000	0.92051
6.91000	0.90830
6.92000	0.93783
6.93000	0.97664
6.94000	0.99416
6.95000	0.99954
6.96000	0.99908
6.97000	0.99461
6.98000	0.98865
6.99000	0.97474
7.00000	0.93666
7.01000	0.88567
7.02000	0.88363
7.03000	0.91522
7.04000	0.91848
7.05000	0.87578
7.06000	0.82783
7.07000	0.85646
7.08000	0.92022
7.09000	0.94887
7.10000	0.94746
7.11000	0.94623
7.12000	0.96874
